iterations,loss,generated_seq
246000,2.6784640875930896,"S bul he boung bett bo be fo be the and the bentaked fo haneand h the baid haneetand betanetrett be the baimed fo hat betas hand the the taanee be the be taand beret band be the betakethe
we ti be the
"
246500,2.680149816494317,1]“aneand the ped frome fing ped for the the the the the to the to seento eme to the the the the the the the the d fo the the the to the the the to sere the the to seand torngooked the finge the png th
247000,2.674530980282494,nof the the whe the the bull the the the to s and the the the bull the bull weryoud dound the the the the the the the s you weryouthe the the bull the to the the the the the the bull the the the the th
247500,2.671710261254196,á cad a co in areat dow co co bell bad the bull bad are are the are ared bard the a co itt the ared wo co comad ao the the do cone to the are are are ared the are the ared by and to the are are a co is
248000,2.6698968601646884,1s a c coun the h a cacs the his his had his his his his fr the he have che a cacre his have che co the coung the had the his hise the co the he have co the couse re his had the his had s had s he co t
248500,2.6576120334239097,xt the the the h the that the that the the airere the her what the the the had and the the the his hand baid. “Dlor dery the that the the her the the the pere his habe the that the the had his himaing 
249000,2.663314677254499,"ving the of the the ge the the the the the bou

Wle the thoughou the the the the to the gourthe goughou

W wouse the ofd!e the the oug the the the the the g of the the the sablove the the the the to th"
249500,2.644983356394536," e s and wo hime hav and wims s wo beave ordid wo no bo of the be whe of beno ba win woo hav and bull benord e bend said.”

“The bas hould d so he bor said his wome whe whe wo ben of hav dor.”

“I and "
250000,2.636799204047131,ill. Tare would he ware wand he was was was w was was was was would he wo he wo mand he wo he wo he wand so the ben  and hought he was was would he wo he was wand to he wo he was wand to he was wand wo
250500,2.642414460407931,"] the che coned keen the corent the che corent gone the tilled Deveenthe seenthe c gonent the cerent the caser.

_Rd

“Buse the cideen the cide the cereee
se the corent the caser c kills ge he ct the t"
251000,2.6392881459927033,"Pomght
sht. I come cing the to the hand the hav the the to the the to the that the to the conen the saing the hand the thand the the tos and and his the to the baid. “I and
brid
ced I the to the the to"
251500,2.643524443940579,k seem P tomont them P he ber Palled the s to se the s seetThe s onthe s he s to the ber the the mex the mont the iromin the irot the at “The at se the the she he s one the s re he the said the monto t
252000,2.6442619455713525,2her the pee willed The of him the pe willed The lo se we pe the saine the we we the pe withe orof the saine palld out of and of the se the peve  and the pe withe we pe the we we whe we whe pere the we
252500,2.658582270691089,"R have, his and his his ke v here his of his of s havin his arsere s and sher, his her, his here bulled bh s of his of his sers he bus and his, his she sher, his, his ser his , s, his his sher, his and"
253000,2.6558145493577103,ít the s of ett’o of the s of the bulled the bull ooThe s of the bent on the s ll te ll t do at of the s of the s of the s off the s of the s of et off the s of s the s ll t of the stípot s of to of th
253500,2.656319924787023,————tent of the of the to it the the the the the of the of the the cound toor the to of the to of the the the the that Jt the the the to d the the the the the the the the the the the the the mound the 
254000,2.649451513490087,Reme toon the crs co as the the shis he shis as as she ser shis as as the wer ye m as the mom too as the shis him the be too the be to is said the tor she shis he the the to im the the toooonoked as an
254500,2.645041199764319,êI ofrome of the of the of the of the of the of as of se of the of the d 1I hu pe of the of the of the of the ped the of the of the of the of the of the of the of the bulled of the of the of the of the
255000,2.6544648767639725,vave or this his sor to s of tors pot sould his hor to he of the po he orof he the poro sook he wo hep his hor hout s or to his hav hav his his of the of his hor or to his hor hor hor  to he of the hor
255500,2.6460275007540712,"G and the ming boily saing baing the exhe bully and but gomsting baill allo. dill athe be bou “o him.

“I bull allor aid timhave bous pally baid to have aid.

“I’o the book as and to him.

“I bully and"
256000,2.6644221877773795,n ouloued s looked his looked he s he s s s his he w whis s his looked thes tould had has his th h t sery apen s the wou s had his s a looor sus himhereres is his his his sren was this t hor allo_imen 
256500,2.6822719848039704,ïe lme he he himhe whe mand of the was en whe mand do of d I d I was hou dow d d d d do he wa d I he he she hav he the was the mpould hou d d I the he mand put d d I d I hou?” himg omowand d hou whe wi
257000,2.6657553111011287,& we t the _ the ll he _ to hav and lo wo wo and at to wand wit was the _o was the _ Sl frelled to ell wo he _ the bus wed at wand at the _ _I “I was elled to whe _o wid llieve to was eve alling we the
257500,2.6631497793750505,"?” Hers and sor say and and the g and and and the g and and and and the said. Halle said.

“N and and toraor bus as and sor say as owally and and and the sq se and and and and and the buse g and gorand"
258000,2.6752645084290463,".

“The saroused to the w the ar way arsay the the to the the way a the we w the ars at the to the to the wount the wt the the to it the wall the a the to the the w the the the w the all. But the ware "
258500,2.6784471426469234,Fat the mat thing a bul fracke and the the hing the and the the thing of the the wialle hing and the the ack the of th the the of th the the g to h the wall the wabd the to the the the the the thing of
259000,2.670669580264346,"""ise said the she said soot said said the se said said the se said the said the said the she said the said the said the seat said said the the said the she said the she said the she the said the the sa"
259500,2.674066760340558,4rowhonte of thand wen then theroff the of the sus thenoa when then thenthen thenthe co the of thenand the of then then the of then thenthenull the of the st then there then then then thenen the of the
260000,2.683903985131575,"L,er te the and the t The the som the mand the the mot deat the t the or tou he the shervon to and the songeat the t The the med the own only only d Te  the only the the me st the to the she wand the t"
260500,2.6810714733186396,﻿t the that the the the butid the the s wing was the the the the to the the the that that the s wing the that whe the s withoutid that that the the the the the ging the that that that that that that th
261000,2.6828528227589787,7e an ot pn and the could pow and and and the carnd pot pen                                                                                    and the could pow pot pery and pot the wan  and perall hav
261500,2.6807243855854104,; med the med on said whe mathound whe st we on the med of the mad wough med the med we mat the the mad we mad way mot the the the ex the med oug was at the med of the mathe med on the mathe mad the sa
262000,2.6916146844660958,crde was and and wing wing wing win his wing wing we saing win wing wing wing win wing winn were wo his be said and che was wing wing wing wing wing wing wing wing we ing wing wing wing win his ce wan 
262500,2.686565653925164,6I nor the bustín his cas cas cand the bul che dor cand and there in the can and somt cou An and somt cand there the d the d the cand the buld the case camer cand the bainge of the buld in the bustíun 
263000,2.690229723592286,"?”

“I do his the co the horithe co in.”

“I the s, hithe
s,

“I not the and the and the as the co his the aris and the and the a cas the his and and the
shis the cas the hithe cas then the and the s c"
263500,2.710112286732196,"qe se se se se s in him
 the said.

“We hisaing saing the said.

“We haing the saing the saing the saing him
 in and saing him
 him
 be ses in and the said.

“At the se said.

“Wems h sesaing havene s "
264000,2.6902801409696973,"xaid the be be be be wed bee be be wed the d the wal ises in buly the be be wames wed the be be in b said the bee bill ther. I’d is the bul by will therin bul che

“There wametamed bee win is wed the b"
264500,2.7005048880469804,"
 anders and all che perand aas said the mas theavere and sut Ithe said the sand all therand sut Ithe t and all che and allf ee and the sulled ble the bull cherearas the bull cheres and arand the shere"
265000,2.689718115081219,"ng the g of ao ind and and and ahe g but the g and the g the g ingethe g bereavenof she g the g but and st “e g of and of and the g thene and the guld and and the
f and the gow the g and and ahe be she"
265500,2.6967407306424858,"4and ahe wing and and ale at hing be bull, be buld h his and his and have his and have his and alle have boun the bull, beand have his and his and alle wand have hing be wand have his and alo the hist "
266000,2.6987569617091243,"&  or at haran at
rit the the the and the and the are and the are aread carilly at
th aread the and the cr arand ahe the the withat

“Theavere ad jthe the the atiedill it had jaing at
that

“He the and"
266500,2.7072776347970002,"_Qufld et d I the the she the t the pall ay, I ke the wit the wit nou et illarlleall alinge the t thend the the t the t the e the t the she the she the t sex the she ser the pinge st we she the t the s"
267000,2.7165615366531597,K ing in the loked ding and the d d the d the g and the llordand the d the d the d the ding hing hing and the the loked the bulled hing in the g at to gou arand the ing hing in the loked the c the got 
267500,2.69830025956552,g the wa the wad the wa chen the way wo the wand thed I wit the was wen the wiced the whe wick the wit the wid. ‘Mt I ‘e wax the was the was the was the wa che was the was the was the wa the wak the wa
268000,2.6888367203225654,"'ce che bung clong ct Het chat He the clethe che bule
the clethe ch the clethe ciather
the clenthe clethe chich th the bulld gong cler cich bethe clethe che bunch the che buc chich the ch the cle clunc"
268500,2.700116266605566,"üat and the had the and the cas oreat the pe that and the ck ae
ryouppe the pe  ard the and the pe the pe and the arin at the pap ar are the pe ary An that are fr aber at are happeard the bll cre and t"
269000,2.703511869484341,"/th th the his the she the his as the s ex his the loring and as the so tomin s the ss the s the his ale se the s the said.

“H all the het Britimes the his the the the said.

“Hanes the sefre st the s"
269500,2.69112092396756,é the ofe of the the che oromod mow the oromt in the mow The hen the the oromoke of the cookinge ofe of the the m hat the hen the mower the mo the of lo the the che owod her lovhowle of the owo lo the 
270000,2.6909184701924906,"Éd of of of hou mand of of of to e. the sad of e. H the got the bull of er.

“Lof e bull getaiding and of and of the bulle seend of . of of of of of e. the d and of of of of of of houghtaded fing of of"
270500,2.7006662256242406,"d ownevert Bor hen’t vereenerenere oulls the Cou havee Clorireneaééou he Cat ing pent Cereend. Beee Cee med bere. Bowa youlls d Cing.”

“Asenover. Bo haveryd the
en’t the Cthe rere the pee Ccen’t nevea"
271000,2.702640759876546,"’r se the bo the to the to the the  he cow the e ord and from of he ofou ecnd the tow he of the tow he of h
ookinge tooFee e thent the bou hent the tow he  sow the bout and bot the bect for tow he ou f"
271500,2.689793180790759,ce  ad a lo a d the be adallot.nd alon slon se ad penenthe bef befud ae  he befud aed and the befing he and the befing he ad we pad ad the d the befrd the d the befing he pee d the be she dee befigh ad
272000,2.6892895495650206,Cand the co to eree h uo the buthe buthe bue h o the co the the co the buthe cou the buthe co the co thenento on the othe buthe oting the co the bulllsed Ker the othe co the buthe o there the co the bu
272500,2.6779540480041724,Csatthat hin thing and and the o and and and that and and that he baid his ing it baind th hat and thin the hand the bathe baid the bat and in that the do and and this o that hin the as thing baid and 
273000,2.6950244090251827,mt the they the cere the cersan Mere they the the celongood the cere the the hadonthe celing tond to therethe cethe cere the cere the the cere the celongonto therethe ceereethe cere the gond the cets t
273500,2.6899366198410544,"ö at “Timanye and an at was whe souted. “I and any.”

“L, The at an and and and and an’ted and an’t and and I bom and an and and and and and any at the cat be on’t the buthe bompat che and and and and "
274000,2.6839506836408416,1blethe the d the the d the the se the sund the thes sh the sa ping the sund the the sush thound the the pe thim the sh the sund the sh the sund the arshe squ sund the sorkesad wh th the sa sund the su
274500,2.68410760401041,d of he spand of him. “Ae s and the hat hey him the the the she shere the sa the shat h so the the she span the the the hand and and he spand an the sy the the the the spand the saidains shat hat h so 
275000,2.6955630027206907,êG ling av and and and as al and and and and and and and and and and and and and and and alethe ling averound and and and and and and and and and and and and and and and and a swo and and and and and a
275500,2.681604008035821,4 and wi and and that we and the and and and and and and and and and and and and the said wing the and and and and wi saide and the bad and and and the ard and and and and and and the fid and the and a
276000,2.676086299675196,"Éngesom bes in starstand

“We s s tomein the sias the weseelldan the s the che co the s the lores sperin th the s the s onect

Thintheserin the sto the   spe seep the seen the wint the che the che  the"
276500,2.672409944297281,· saing and of the it the sained and and in at the said. “I mDthe som had the had of the the adanman sain the sainged on of shadan the mand hadansaid saidan the of saink of shadanmon the the said. Buta
277000,2.672278976638761,) a I I songe f a fthe t wis t the s the fort I as t I Ione a S g the s wie the s the s the f of the t I the s ofe and I I sont of the s the s onge f a the fthe of the f a the wis the s it and a saing 
277500,2.6772049231713675,obt d the musowd and lok thereenll the sold the herees was st the to the said and and thereenll the hereell t lo the lo the sornoo the to the lo there there and was st the hereakesoobt lo the thereeas 
278000,2.670536291604993,'h pe and and and was the the said. “Fa shis thand and and and th and as “L the said. “F—h said. “F—h and and and and and is and the and is and is said. “F—h said. “F—h thand and the dor that and and o
278500,2.6631185338934116,"Vand in  ould in   of in  ould n  of
 ming of the bule  having of the bule bullid ing of in ou the bule bulle mou having of the bulean of the bu

“Th in       of
 mthat in in ould like of the bule mas "
279000,2.6657230660474602,"d like is lik arid herid in and ar and his shere hand his ar a livherid ar hard ar and his ar
 all- dhe is a me is and haris liviorthe handing and had and iind had and iid livis livherin his ar a livis"
279500,2.6688333152882584,"Givere
therenuppng, I’ng otherenuid Iing,

“Houll  ung, saing, I wing, I’d I wing, I wing, I’ng,

Rethe sting,

“Hoserng,

“Houhe ssingereding and sull oughterer sting,

R theringethe
t saing, I’d I I’"
280000,2.6567634914971925,5he withat at the c the call d of the wit at the c cas and and the the wiche wit pallid  wit and the s pipt was and the s st and the s and Mt it all at the wit the wit the wit the wit the was and a che
280500,2.6756434118152135, d the t the fe the oned he the t mtex ke the fored in the fo t pe the t ine the st the fnex t the t the t the t ped herelik ind the the t said pe andere the the t he ste the t ex mred the fed ped the 
281000,2.6798446205117816,” be the bullsed the bull ithe bully den the bull the bullsomed. “L to the bull the bulle  backed bert went b bullsomezere bullsat berenerener the bully deen and the bullsed buck the bullsowack inder t
281500,2.68907044585023,"úperedheecrd and the hing and hout arerelingerererere and hing ard here of the bererall s ex,

“I do and and and and of the bull  ouser, and hing ard douthand onowtadand and and onerererenevererereand "
282000,2.6900914435867422,"utere said.”

“I and Kat of sais not and Kand  and  ome an said. “S and  Kaid. “S an Sn of said. “S an and Kaid. “Th and said. “The somand on and  ot was  Kaid. “Sre ande an Sn Kat he sainnot to hand a"
282500,2.679850460106646,g the the stee the chen ee the whe the the the whe we the the the and  or en on the the the the the the whe the whe the se the the the the the on the the g the the the the the the the the the the the t
283000,2.675514949078751,"ñout the the the the the the nowe the the the the the the the nowe,”

“I all bs the the the the the the the of the the thenout the the the the g thenold the nowe the ov”

“I the the the the the the ren"
283500,2.6869390801369883,"F e comng tood the sithe comtookteme comtoo worty withe comento he comtes?to to li en tomt to to to likit to he saidorte co tomtoor DEuly g the wit toong wot wit wo to tortortes, Withe se some Ee comto"
284000,2.695160453130462,"ôo suaroughere
arougho se arat and jouting of serearougho saing and suparouge jaroung joat and and and and and stroung and and jo starought jose we the and se the joarought jo cakes aroughere cought jo"
284500,2.695280159386915,", the cle is ox the case cancall of e ch s utarsing ox jox the cs

Tle-denid. Th sang
x d che comid. “I “o had uply allfrd. Th s oxh oxh d up pus the could of not us the cale-n the cord.

“Mabes uply o"
285000,2.676149350483899,"Cov”

“I d co broad on of the of of the be so be so the bull ing one of on bull ing of co ing on of the hores of the and ing of on of the so coulle oat hors boulle overe so the s on of the of the bull "
285500,2.670036887299812,î was was and was wo sait was was and was will go. I a wo wit was any we was ad: was a was wo gor andere was gothe worillehis was was was ll go. I was an and wor was and wor woneas will go. I was go wa
286000,2.6902966496080594,á saris the the the the tor the the the the toung the the tor the the the tor the the the the toromoung the the the an townd and and had the the torithat the tom of the to tortor the the the the the th
286500,2.695007137745283,"d by and bect hise fing of the fo st the for fing f and and f he fo the the f the the f the anompowt the fornne Reat and the f the and the and the fo st the and the the and ff
 and ff
 and the and the "
287000,2.682833414756948,Îe buster thenersts and her and heree e perererstererster kinerere her. and hers. Tid here sill  sterererstollat and here the busterstererst doreshe bust dorerere he bre here here s peverere buster the
287500,2.6812138674039123,d the said wold they and thenes and thenero and and be in and the stoll then and then and and they and the o ther Paid thery and ther Pron and they and the and ons and they and ther and ong they sais a
288000,2.7061177587953136,﻿shy stor stare sk stirep                                                                                                                                                                                
288500,2.6925086298499625,qe the the the the the the the we the wenowit the the the the the we then the the the the the the the ween the the we the ween the the the the we the we the the the the wentenenoling of the the the the
289000,2.6927380840899007,’t ware are alle walle we the sat Jpas said. “We the wall s pache pall  uothe pall  uaveroning and stedoteseriteralll doo waverotere wall rall the said hat mat said and hat hacked Jall the pall o5The s
289500,2.6918535824826453,"ùo be bullf

d
seringe band lo the band the bu I was. Iakes and the band of the baid the band of the band band the be the be the ban of the ban of ther the ban of the bale the bad wan on be band the be"
290000,2.6824401483402514,*rand the go won and and was was and we the was and we was a and we the and and cas are was whe said. “I and we and we we and a we and we was whe and and we was the was and we a and y and we and we we 
290500,2.67688923077729,"ùoud I I I I I I I I I I I
 are, I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I "
291000,2.665326630961505,àweshe was the into ther in the we was ing the wo the bullant the wo it ine into ther wowntooded the was the morked the wo wer ine-r the witherit in the into the in the brits ras the was ne-us ithe wo 
291500,2.65022094576313,Éng of the the colled and Jold a and I Rom of the be core colle t Jof the be of che coll chey wo the t Jof the colled and I wold and Jold and Jold and Jome he lik I m Jof the beoll st Ror Rom he lim an
292000,2.663041032038914,"he mou “oull st an hing and is wheand st

“The woull stand and sthe the whe we An and saill the man and st the wand we and head st anstelill to the wo the wak the wo the wand su sare As his his heand a"
292500,2.6693846209653858,"H her the gishe she saider the she said the said the said ther said
ifid ther s
id of ther s
O the she sall wall wall is the she she saiderst go thersheong ther s ou st the she the she said. “Wou st th"
293000,2.679076589957057,"U

“I of or  of the for  the mand for ofwn the f and ande and not I “Wand ofwn the f and bum “R toooke and not the and for nowe nor for and not nowand be of the and bome fored and for of unde f and bor"
293500,2.67931810855265,Raicas and and the sirsaics iseas ang and saido the and the and and and and and and of the and and the is this and and the sit she seat and and thering the said sid and and is wis that the said and the
294000,2.695307226871997,We  onise he rout of of to san                     M and the p         on on                                                                                                                said of the s
294500,2.6595639682003194,"”

“I of the the the wo the ere she the weree the wo the the we f the w ex the wererered the ererereeree the wereree wered the f the re werereeree the werere w the the wo the allys of the st the wereel"
295000,2.6556187743922144,qeade the cande the the the the the the the the th cone and and and ande the the and and ande the candie the th candere the the and andillod Wan and andid Wandithe the the the and and andid and and and
295500,2.6470350415000485,"﻿mea that the the the t the tand that the that the
uld and that the the that that the m that the sthe the that the t that themerear that the
bery thee thembI to the the m the

“Wh the that the tand tha"
296000,2.669310300010593,“We pe s f the f the stim stit vthe te the ther therereer the we the the f the f (er the the sav fot the ther the se f the t pu s pe the the the f the s lint spder m and the stivere s of the se f the t
296500,2.6605195921947975,Î                    an                                                                                                                                                                                  
297000,2.664785608410015,"us and the gout the said the gout the the go the the g the gout the the gou the gout the the ge
panœthe st the gou the st gou the gout the sus the the gou the f the gout the gout the st the st the st t"
297500,2.653927412472522,—ilyo I it havere said tolding love to the be over to t sor qe to t the stid over to t and to t he do the stid to t the s the to the be to the so the said to t d the she to sellese to the be buld he t 
298000,2.6638214726952536,ise piting he iting sale it is it pe starid is pe pithe mad is it ande the pise piit is pit is he mad the pins it ise he the the pinte iseseat the the ise he it it inst the ag mit is pe he mad the m it
298500,2.6630889813797136,",t the was the was there was the an him the meringer and the wan the wan ther and and and the was an in him the was and there was la here was the was the and the was there was the and the was an the wa"
299000,2.679630813676841,"9 be but the buche bullkige bull, weande bull be bucnde can the bue can ande cas and ong the bull.bd be  and and cas can cs bullowe bander and cas cas cas oncas cas cas the bu bull, ande cased be buche"
299500,2.67853815101916,"1renooking the pllya be winging and the winging the we the ll the wine the the lo dtelo ee the bullfinginging a

“Yuelf the willf the went e wing the ling the wind the wind the wind the the los ee wint"
300000,2.659417109602336,S the bullfthe                                                                                                                                                                                           
300500,2.6460956054218965,h we wh way the dhe whe bull d and the bull rill stomethe whe whe bull that the whe wh we wh we way whe dh we whe whed and and sto the dhat de way all re lis and stead and the bull in had and ind ind a
301000,2.6706537483520276,"le the andar the saidtitherid the and said, “I the the ander Wout, the and his ting the the him Hing the ait, “Wow, the his aing and the shenerid he aing said ing the the the and the and the
witherit, "
301500,2.657654531920766,*                                                                              willyas n bull as and we                                                                                                  
302000,2.6684164906392422,»ateracas f and arand acater the the the the the buld ad ast the and the the to the inacter the and to the tould I alache to hing and frd and and and at as a Jand the the the acas at way and and acater
302500,2.6778107034378347,"Çlo

“Jo the soment of the soment to the the we was the womesto the so fing the whe some wome poad. The somes ong the pot the women and the soment of the soment sylo the what sit the we we saing the wh"
303000,2.6768046351079993,N “I The seere the whe me the the so the shed when st where the there whe the the  and were eve mere the the delught wee whe the the she the the she  the she there wee the the mere whe whe doway There 
303500,2.66723963880214,"°trig I “e co him?ie the chat I coulutheres

that I cas asat at I are we and I is sthat I coud I I ounded “I I and I I and the co the co him “I of himese inot I it st the said st cou shat ing I and I i"
304000,2.6646854803843723,qastahe was the was the han the the hander was the bulleing the was the haver whe was the the the haved the the was the haver whe pos the was the pasker waseres was the pasker hand the was the was the 
304500,2.674900744402048,le of the be f the be the said. “I be she f the f fo the be bt fowth comedo the be f fot d and the bared be f f f the co the f f fnd the be fo the fred fromt the f the sar shat the ching the bound the 
305000,2.6615629305910997,2n the and the win the we win the che the wan the man the Thin the wan thin wan wan the wan hin Ten wiehe wing Thin wan wan and wein Ten wan and th the wente thin Ten we wan the wan the wein Ten wite w
305500,2.6532169968366937,bo gaing of g re was and gomee on fing of gone and the ghope are ghoped werered and of g To fonee and toreape g of g of gored s of the ghtpe saing ging ong of and of rere fing going ong of gh saing the
306000,2.6497322426567482,âet ing the mand the ber the buorshe ber bullf th the the the sim ing the ber the she be ber the be the mand he the wan he be back th have sishe bes the back the ber was the ber of the be back th he th
306500,2.6530897155560966,jo the the c ing the sit the ing the the mite ing the the bur the sing the the bullso she rite the the the dill a ind t the the dind t ing the the dit if the the the s ing the the the the the the sit i
307000,2.6717675104870313,"’9
 the but the the seettek the but the the the stined at stith st the the the stered the the bull at he the bus, the the bro the the whis the be the the stined st st seeememem the to his bull anstemer"
307500,2.6763773165295417,"Éve to the to tood the tood hes, the to be to the to the to tood the to the s, the tad to the tood the to be to the tad the to be to the to the to so the tad to good the to the to the to tan the s, the"
308000,2.6659174161156716,"Peereered indered atterered him him his inder and lind youtenit yout indered windered he
t winered he
the

t ind”

“Onerered wit at fnderindered withe

“Yo hindered him aid.”

“Ontere him windered he
t"
308500,2.668861590449913,"Reid she he ish ininte inte ing a did the said.”

“Yo iin the said.” Jeve ist the inte ine ing ack the said the said the said the the said.” and the said.”  _ wit the said. “I and the said.” Jake itk t"
309000,2.657718013236932,"s, do the bupere bim the be the the be the the bull the the e sapp the the buld the the the the bull the the the the sapp the bull the bull the be the bull the the the bull the bull the bull the f fod "
309500,2.661324139925426,RO de the ha he forse the st the ha the fresting the wing the forse the stl toke fes st he st fe the fnthe wing the forse the fort the stid the sting the sting the stl toromest the sting the sting the 
310000,2.6683714202710367,æ wof w wile ao the wand and whe with so atile witile whe wing an his a ge wen and the toter we weren at at and and the the wout we winghe ste woile tot wilen women and we with the with and with s at a
310500,2.6673297869533914,ut the sou the the saith tomentor the torheer. of com the sou the him tomes his che torhers his comesourly the tomed of the torheis the torheis the sou the torheat torthe he comenthe tor the torheen to
311000,2.683290381499082,"s ord s the the s ande the sid shXrg and the cithe c she the sidhe sid shX the sis the the the the sid.

“ERTide the the nthe withe the the the sidhe the the the s ander the m sithe the the sighe cll a"
311500,2.67036571693515,[usent and we wames was the whe wamente whe wame was was the hat head hearra ned his wame are are are said. he are are are are are are and the whe be he whe arrand he waren and and he waren here was wh
312000,2.6838777924657187,"Ont the to that the thero the to the therearon the to the the ston’t the to the said the the to the stex to the said the sting thereapowe the to the sainght to the to the to the said, the stomeverearer"
312500,2.707382516020273,‘” strithe bull arenthe bull barearof be so bell ard she stris heat the bull bar said st the bare stid she stred stire stid she stred the bull are stireel are s the bullf arenthe stid But arelithe bull
313000,2.6919777573071166,ñ of bes jull Tt jhe and I I d jhe the the pot head I and I I and I jully d do d I I he the poted and and I I je jull The the the the the be je the pat the the pelad and jh and I I he and I I dee je th
313500,2.7091178688398156,"Vand hing the buread the bad the bad hen hen and hen as him had the bad to sherreasereshead hen the bad the bad hen and the bad tooked hing.



 herm and hen his at the burear had the buread swist bly "
314000,2.6917396101912456,"?” and he will wit he he have have hat have he he hadere have have have have he haith be he have have bu aid have have bull wid he had he hor hor have will ad the he had have have burle beod the he
or "
314500,2.6815595730912603,°ssordake and ande are has hich are said it as h has hat and ine and wat was it ine an hat was h are and and I I was ie and That ind an at as hill bullf h said I samagar the sas his was ine an tor as h
315000,2.687436326386293,y the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the then the the the th
315500,2.6898369321320525,Bone abere and we whe was and we and we whillyoo dere whe wan the wand and “I wame his and we and we whe we wand we and we in the we we wan the wit in him the bab and we whe wan the ware we whe whe we 
316000,2.6964809490075217,loseeling and. The pan and pan and. The bul of an of and. Thera and. Therea and. The and. Theras and. The way and. Thera an and. The bulked man and. The bul oft fan and. The bull  and an and. The pan a
316500,2.6883304835644815,—t the tre an the bar aron an the the woung an the wouler. as thether the rom an the wouleat the bullaser of thero the theroun. at coule beerered thero aged arin the woule bull st thero thero arinnon t
317000,2.6807176742303938,"a d the the mof the the mondit the the the the the moul,” buler s the the mothe pithe the moiler the the the the the moth s she pit the thought the moth withe pithe the the dit of the the the s the the"
317500,2.671340356288816,"Ex
 out of it is ough ithit is it of oft it is on of it is on of of it of it it wit it ou ou of withem wererererererererererererererer was on outhat and on the fu werereat is out ou out is it of of it "
318000,2.6675360325700823,I s and to the dor the cas and and the s was ale and and and the de toung and she to the s sat allyise t to to and the me tou to s we to the to to and and to the to and the me tame me toe acke and the 
318500,2.6656117624279454,"Ping of in the I ing in the thingh bull itheat Ithe and the m and have
 the the the maref withe it inthe the do the the douth ing the of the bullle ingh withing one
 douth an the of ad Ieile Kat the to"
319000,2.670255747365201,Cded to  and and e co con’s his in ther  ing his and cot mon and his hing and and an the cn and comandor the cn co cor and cone med in to the cn and and and and and com and and and and and ing and and 
319500,2.6908704563932453,És ther the wrall wat there w the ther the ther the the there wre the there wre the the there w the the the there w the there wre the the the there bye the bull where brere the boull the the the there 
320000,2.703306923721615,"Doad the bull the the the bull,e the the the the bully, no the the band the bully O that the the bu the the bu
t the bully.winned the band the the bullye the the bahe sathe bully Oo the bully Oeathe bu"
320500,2.6805760716728666,K. Bunthe sun As the sais the said he sar the s the s the s the said he sut the sall the sund she she said the sueare  hers he s the suy has said he s the sen and che said hes she s s bus bus bullig th
321000,2.6717406583131775,"8 n the deralowalle may day das the mand havery ind of the the mucnd the haveremand ind the call blone be cay Oere cay.”

“Th beralow ber’lle be the dery and the bull be and be the mund briveraall be d"
321500,2.6627684718878797,"Le toulle as fo the the the wall be the the the the the wre wime to

“O_ the the to the med.

“Dit ou the the see sere wo as at the me the see see the the the the ou the seat the the see seee seat erar"
322000,2.6639264943737184,G alll of to serererereall ot the wit the wall werered hatt the wereall the werert outerere wall nerernullithe w out ou thererernd sthe werered had thererernd thenerernd the wereralkit sererernuly wher
322500,2.6705750436487885,"Ze bull the lik h the bull the ling of hav”

“N and have the bull of and the band the the was and have and the bull the lik has and have the bull of he ling and hing and the the band the the bullf and "
323000,2.66151881693269,XSler of of the and and the the s and of atith and the the the latint of the the and the the the the the oft of atl of the the the do the of the the the bull at the the and of atith and of the the and 
323500,2.6758932694187805,"% she bu of of one on oor ongone ou one on one out of e of ou one ongh on of one of of the bullfig of the bene the bullfig as on ond one of one one of the bullfig one on of of the bu
 the bued. one and"
324000,2.664134697485921,"$_ I his hep and and way hen so hen and andor the said heat war on his he hes

Ando the said heat his and mon ha and ard hen so his is meeat his mon his so hes his and ard s. Bed his so his somon spake"
324500,2.666588102933318,Uleshor the c and and and the cas ahe cee werealeat the cas the co and ded the cele an the was the celed the celed cele the the cas an and the ce cl alere an and the cas the the the ce ee thath cee cel
325000,2.6481973566369783,Æ” an st “Th and an st “Bu an st an an and an st “Bu an an an ad some an and and and an a an and an and and an an an as and and an and an and an and an an and an and and an an an an an and an and and a
325500,2.6575832718521095,"qo


Ate. Brd the pll the pere potere’t th po thout the pll wand al wof they Buthereof they po wall waront to the pll wo the pll warterede po the pll ware. Bundo they Buteratl and to the pll wand. Buth"
326000,2.654692325273393,xem I bullfiget. Whavererererery Whav is to the bullfight langrererery ing in the candring upd caleer sullfight caring irin the crellfightaning in than cas torellkt ther Vand the canstr calen lane cas 
326500,2.664417018091506,· the fo the                                                                                                                                                                                             
327000,2.66004351537214,Qng the the fé the Rofwe Rous the Rof the Rof the Roug the twher the Rough the Rof the Rof the Rof the Rof the Rof the Rof the Rof the Rof the the Rof the the Rof the Rof the Rof the Rou the Rofing of 
327500,2.6663482156896654,"^ the  * the said.

“Houthe the said the she said the said the  * Pleroalee the said the shave all a the said the  * the said the  *ad the  * the saidthe  * the said the she _ the s the s the s the  * "
